criterion,max_depth,min_samples_leaf,min_samples_split,score,splitter
mse,10,105,5,0.5259966640401922,random
mse,10,2,10,0.53609537951698,random
mse,10,3,10,0.5172743807564982,random
mse,10,5,10,0.530029549696583,random
mse,10,10,10,0.5494966398353317,random
mse,10,15,10,0.5439893433477507,random
mse,10,25,10,0.5491306719082535,random
mse,10,40,10,0.5527482953121675,random
mse,10,65,10,0.556610350730113,random
mse,10,105,10,0.5259966640401922,random
mse,10,2,15,0.5143125167326447,random
mse,10,3,15,0.5277257264912263,random
mse,10,5,15,0.5367202772816679,random
mse,10,10,15,0.5494966398353317,random
mse,10,15,15,0.5439893433477507,random
mse,10,25,15,0.5491306719082535,random
mse,10,40,15,0.5527482953121675,random
mse,10,65,15,0.556610350730113,random
mse,10,105,15,0.5259966640401922,random
mse,10,2,25,0.5385932442748858,random
mse,10,3,25,0.524555172813745,random
mse,10,5,25,0.5312197527774875,random
mse,10,10,25,0.5288660894377948,random
mse,10,15,25,0.5439893433477507,random
mse,10,25,25,0.5491306719082535,random
mse,10,40,25,0.5527482953121675,random
mse,10,65,25,0.556610350730113,random
mse,10,105,25,0.5259966640401922,random
mse,10,2,40,0.5468151223188862,random
mse,10,3,40,0.5416389140150201,random
mse,10,5,40,0.5418388230960832,random
mse,10,10,40,0.5454659331000985,random
mse,10,15,40,0.5366234693749294,random
mse,10,25,40,0.5491306719082535,random
mse,10,40,40,0.5527482953121675,random
mse,10,65,40,0.556610350730113,random
mse,10,105,40,0.5259966640401922,random
mse,10,2,65,0.5447860372270561,random
mse,10,3,65,0.535637132014412,random
mse,10,5,65,0.5419585066887902,random
mse,10,10,65,0.55705544799246,random
mse,10,15,65,0.5442298274015358,random
mse,10,25,65,0.5455356893853258,random
mse,10,40,65,0.5527482953121675,random
mse,10,65,65,0.556610350730113,random
mse,10,105,65,0.5259966640401922,random
mse,10,2,105,0.5303860328289652,random
mse,10,3,105,0.5346039540769045,random
mse,10,5,105,0.5553860175223782,random
mse,10,10,105,0.553271159009578,random
mse,10,15,105,0.5494832381525243,random
mse,10,25,105,0.5414332425322235,random
mse,10,40,105,0.5430842083574194,random
mse,10,65,105,0.556610350730113,random
mse,10,105,105,0.5259966640401922,random
mse,15,2,2,0.36880769567140037,best
mse,15,3,2,0.3843588260916925,best
mse,15,5,2,0.4234318220283936,best
mse,15,10,2,0.505160160907453,best
mse,15,15,2,0.518064740664343,best
mse,15,25,2,0.5227358208465844,best
mse,15,40,2,0.5491765106927363,best
mse,15,65,2,0.558212412099452,best
mse,15,105,2,0.5702547436250278,best
mse,15,2,3,0.36880769567140037,best
mse,15,3,3,0.3843588260916925,best
mse,15,5,3,0.4234318220283936,best
mse,15,10,3,0.505160160907453,best
mse,15,15,3,0.518064740664343,best
mse,15,25,3,0.5227358208465844,best
mse,15,40,3,0.5491765106927363,best
mse,15,65,3,0.558212412099452,best
mse,15,105,3,0.5702547436250278,best
mse,15,2,5,0.38703838404046775,best
mse,15,3,5,0.3843588260916925,best
mse,15,5,5,0.4234318220283936,best
mse,15,10,5,0.505160160907453,best
mse,15,15,5,0.518064740664343,best
mse,15,25,5,0.5227358208465844,best
mse,15,40,5,0.5491765106927363,best
mse,15,65,5,0.558212412099452,best
mse,15,105,5,0.5702547436250278,best
mse,15,2,10,0.41654044448859295,best
mse,15,3,10,0.42033906186897296,best
mse,15,5,10,0.4234318220283936,best
mse,15,10,10,0.505160160907453,best
mse,15,15,10,0.518064740664343,best
mse,15,25,10,0.5227358208465844,best
mse,15,40,10,0.5491765106927363,best
mse,15,65,10,0.558212412099452,best
mse,15,105,10,0.5702547436250278,best
mse,15,2,15,0.43235862757922205,best
mse,15,3,15,0.4645565431320795,best
mse,15,5,15,0.4577465139356375,best
mse,15,10,15,0.505160160907453,best
mse,15,15,15,0.518064740664343,best
mse,15,25,15,0.5227358208465844,best
mse,15,40,15,0.5491765106927363,best
mse,15,65,15,0.558212412099452,best
mse,15,105,15,0.5702547436250278,best
mse,15,2,25,0.4678910548444851,best
mse,15,3,25,0.4747878639153732,best
mse,15,5,25,0.47777940302306776,best
mse,15,10,25,0.5137965565146219,best
mse,15,15,25,0.518064740664343,best
mse,15,25,25,0.5227358208465844,best
mse,15,40,25,0.5491765106927363,best
mse,15,65,25,0.558212412099452,best
mse,15,105,25,0.5702547436250278,best
mse,15,2,40,0.5013642985534983,best
mse,15,3,40,0.4996245248388379,best
mse,15,5,40,0.5052266646707637,best
mse,15,10,40,0.5391729041734923,best
mse,15,15,40,0.5329418872996671,best
mse,15,25,40,0.5227358208465844,best
mse,15,40,40,0.5491765106927363,best
mse,15,65,40,0.558212412099452,best
mse,15,105,40,0.5702547436250278,best
mse,15,2,65,0.5072388778177083,best
mse,15,3,65,0.5064961697163544,best
mse,15,5,65,0.5133869670857255,best
mse,15,10,65,0.5443839197162965,best
mse,15,15,65,0.537393331552128,best
mse,15,25,65,0.528547743501073,best
mse,15,40,65,0.5491765106927363,best
mse,15,65,65,0.558212412099452,best
mse,15,105,65,0.5702547436250278,best
mse,15,2,105,0.5116988963722908,best
mse,15,3,105,0.5131822745046568,best
mse,15,5,105,0.5196248863086504,best
mse,15,10,105,0.5465976199062734,best
mse,15,15,105,0.5426407465981615,best
mse,15,25,105,0.5369378099637108,best
mse,15,40,105,0.5485853760122199,best
mse,15,65,105,0.558212412099452,best
mse,15,105,105,0.5702547436250278,best
mse,15,2,2,0.4360937055557913,random
mse,15,3,2,0.4423462655381182,random
mse,15,5,2,0.478627529268155,random
mse,15,10,2,0.5005343928611581,random
mse,15,15,2,0.5396881030575336,random
mse,15,25,2,0.5320658090167157,random
mse,15,40,2,0.5503351863082706,random
mse,15,65,2,0.556610350730113,random
mse,15,105,2,0.5259966640401922,random
mse,15,2,3,0.4360937055557913,random
mse,15,3,3,0.4423462655381182,random
mse,15,5,3,0.478627529268155,random
mse,15,10,3,0.5005343928611581,random
mse,15,15,3,0.5396881030575336,random
mse,15,25,3,0.5320658090167157,random
mse,15,40,3,0.5503351863082706,random
mse,15,65,3,0.556610350730113,random
mse,15,105,3,0.5259966640401922,random
mse,15,2,5,0.3929750570728716,random
mse,15,3,5,0.4423462655381182,random
mse,15,5,5,0.478627529268155,random
mse,15,10,5,0.5005343928611581,random
mse,15,15,5,0.5396881030575336,random
mse,15,25,5,0.5320658090167157,random
mse,15,40,5,0.5503351863082706,random
mse,15,65,5,0.556610350730113,random
mse,15,105,5,0.5259966640401922,random
mse,15,2,10,0.4614423285023529,random
mse,15,3,10,0.4410354178709901,random
mse,15,5,10,0.478627529268155,random
mse,15,10,10,0.5005343928611581,random
mse,15,15,10,0.5396881030575336,random
mse,15,25,10,0.5320658090167157,random
mse,15,40,10,0.5503351863082706,random
mse,15,65,10,0.556610350730113,random
mse,15,105,10,0.5259966640401922,random
mse,15,2,15,0.4469557621847704,random
mse,15,3,15,0.47349419627326306,random
mse,15,5,15,0.482579510806477,random
mse,15,10,15,0.5005343928611581,random
mse,15,15,15,0.5396881030575336,random
mse,15,25,15,0.5320658090167157,random
mse,15,40,15,0.5503351863082706,random
mse,15,65,15,0.556610350730113,random
mse,15,105,15,0.5259966640401922,random
mse,15,2,25,0.5049022576611051,random
mse,15,3,25,0.49917331894038286,random
mse,15,5,25,0.5076892646232776,random
mse,15,10,25,0.506419185699521,random
mse,15,15,25,0.5396881030575336,random
mse,15,25,25,0.5320658090167157,random
mse,15,40,25,0.5503351863082706,random
mse,15,65,25,0.556610350730113,random
mse,15,105,25,0.5259966640401922,random
mse,15,2,40,0.5184549377837906,random
mse,15,3,40,0.5194876502039514,random
mse,15,5,40,0.509432110539285,random
mse,15,10,40,0.5357939569571994,random
mse,15,15,40,0.5311074906074201,random
mse,15,25,40,0.5320658090167157,random
mse,15,40,40,0.5503351863082706,random
mse,15,65,40,0.556610350730113,random
mse,15,105,40,0.5259966640401922,random
mse,15,2,65,0.5208817531941142,random
mse,15,3,65,0.502806596713528,random
mse,15,5,65,0.518425809556986,random
mse,15,10,65,0.5431731253028036,random
mse,15,15,65,0.5370052587519452,random
mse,15,25,65,0.5382717727300359,random
mse,15,40,65,0.5503351863082706,random
mse,15,65,65,0.556610350730113,random
mse,15,105,65,0.5259966640401922,random
mse,15,2,105,0.5114363714456295,random
mse,15,3,105,0.5209447977442344,random
mse,15,5,105,0.5325537273684169,random
mse,15,10,105,0.5465095240434273,random
mse,15,15,105,0.5408597993545556,random
mse,15,25,105,0.5406460842394094,random
mse,15,40,105,0.5430842083574194,random
mse,15,65,105,0.556610350730113,random
mse,15,105,105,0.5259966640401922,random
mse,20,2,2,0.31914803978347295,best
mse,20,3,2,0.3458702224069635,best
mse,20,5,2,0.41143442452994683,best
mse,20,10,2,0.49485060289358895,best
mse,20,15,2,0.5176051869864882,best
mse,20,25,2,0.5227358208465844,best
mse,20,40,2,0.5491765106927363,best
mse,20,65,2,0.558212412099452,best
mse,20,105,2,0.5702547436250278,best
mse,20,2,3,0.31914803978347295,best
mse,20,3,3,0.3458702224069635,best
mse,20,5,3,0.41143442452994683,best
mse,20,10,3,0.49485060289358895,best
mse,20,15,3,0.5176051869864882,best
mse,20,25,3,0.5227358208465844,best
mse,20,40,3,0.5491765106927363,best
mse,20,65,3,0.558212412099452,best
mse,20,105,3,0.5702547436250278,best
mse,20,2,5,0.34675913806072467,best
mse,20,3,5,0.3458702224069635,best
mse,20,5,5,0.41143442452994683,best
mse,20,10,5,0.49485060289358895,best
mse,20,15,5,0.5176051869864882,best
mse,20,25,5,0.5227358208465844,best
mse,20,40,5,0.5491765106927363,best
mse,20,65,5,0.558212412099452,best
mse,20,105,5,0.5702547436250278,best
mse,20,2,10,0.39777585284761396,best
mse,20,3,10,0.39074849398512657,best
mse,20,5,10,0.41143442452994683,best
mse,20,10,10,0.49485060289358895,best
mse,20,15,10,0.5176051869864882,best
mse,20,25,10,0.5227358208465844,best
mse,20,40,10,0.5491765106927363,best
mse,20,65,10,0.558212412099452,best
mse,20,105,10,0.5702547436250278,best
mse,20,2,15,0.42969782903969755,best
mse,20,3,15,0.44428032361392544,best
mse,20,5,15,0.4428682100015835,best
mse,20,10,15,0.49485060289358895,best
mse,20,15,15,0.5176051869864882,best
mse,20,25,15,0.5227358208465844,best
mse,20,40,15,0.5491765106927363,best
mse,20,65,15,0.558212412099452,best
mse,20,105,15,0.5702547436250278,best
mse,20,2,25,0.45864249173708604,best
mse,20,3,25,0.457894380388124,best
mse,20,5,25,0.46925880742584125,best
mse,20,10,25,0.5040007952096082,best
mse,20,15,25,0.5176051869864882,best
mse,20,25,25,0.5227358208465844,best
mse,20,40,25,0.5491765106927363,best
mse,20,65,25,0.558212412099452,best
mse,20,105,25,0.5702547436250278,best
mse,20,2,40,0.5011091354502689,best
mse,20,3,40,0.4957300024212309,best
mse,20,5,40,0.5029504275127354,best
mse,20,10,40,0.5340849366936711,best
mse,20,15,40,0.5306464724459719,best
mse,20,25,40,0.5227358208465844,best
mse,20,40,40,0.5491765106927363,best
mse,20,65,40,0.558212412099452,best
mse,20,105,40,0.5702547436250278,best
mse,20,2,65,0.5098751859849483,best
mse,20,3,65,0.5077400662926217,best
mse,20,5,65,0.5138472567932783,best
mse,20,10,65,0.5434038754163464,best
mse,20,15,65,0.5390581879115268,best
mse,20,25,65,0.528547743501073,best
mse,20,40,65,0.5491765106927363,best
mse,20,65,65,0.558212412099452,best
mse,20,105,65,0.5702547436250278,best
mse,20,2,105,0.5122221672052654,best
mse,20,3,105,0.5166824313636358,best
mse,20,5,105,0.5171285773638399,best
mse,20,10,105,0.5471051031615755,best
mse,20,15,105,0.5442644256267177,best
mse,20,25,105,0.5369378099637108,best
mse,20,40,105,0.5485853760122199,best
mse,20,65,105,0.558212412099452,best
mse,20,105,105,0.5702547436250278,best
mse,20,2,2,0.40165100119248376,random
mse,20,3,2,0.358763788845636,random
mse,20,5,2,0.4563411954098706,random
mse,20,10,2,0.5132411178335481,random
mse,20,15,2,0.5352975907055634,random
mse,20,25,2,0.5433409784969017,random
mse,20,40,2,0.5503351863082706,random
mse,20,65,2,0.556610350730113,random
mse,20,105,2,0.5259966640401922,random
mse,20,2,3,0.40165100119248376,random
mse,20,3,3,0.358763788845636,random
mse,20,5,3,0.4563411954098706,random
mse,20,10,3,0.5132411178335481,random
mse,20,15,3,0.5352975907055634,random
mse,20,25,3,0.5433409784969017,random
mse,20,40,3,0.5503351863082706,random
mse,20,65,3,0.556610350730113,random
mse,20,105,3,0.5259966640401922,random
mse,20,2,5,0.35178375539666884,random
mse,20,3,5,0.358763788845636,random
mse,20,5,5,0.4563411954098706,random
mse,20,10,5,0.5132411178335481,random
mse,20,15,5,0.5352975907055634,random
mse,20,25,5,0.5433409784969017,random
mse,20,40,5,0.5503351863082706,random
mse,20,65,5,0.556610350730113,random
mse,20,105,5,0.5259966640401922,random
mse,20,2,10,0.4407175013212331,random
mse,20,3,10,0.43384516881921964,random
mse,20,5,10,0.4563411954098706,random
mse,20,10,10,0.5132411178335481,random
mse,20,15,10,0.5352975907055634,random
mse,20,25,10,0.5433409784969017,random
mse,20,40,10,0.5503351863082706,random
mse,20,65,10,0.556610350730113,random
mse,20,105,10,0.5259966640401922,random
mse,20,2,15,0.46835400946958194,random
mse,20,3,15,0.43422356992152844,random
mse,20,5,15,0.4604252679415196,random
mse,20,10,15,0.5132411178335481,random
mse,20,15,15,0.5352975907055634,random
mse,20,25,15,0.5433409784969017,random
mse,20,40,15,0.5503351863082706,random
mse,20,65,15,0.556610350730113,random
mse,20,105,15,0.5259966640401922,random
mse,20,2,25,0.4783372302387988,random
mse,20,3,25,0.46315835843979425,random
mse,20,5,25,0.4942309156093495,random
mse,20,10,25,0.4874393985426463,random
mse,20,15,25,0.5352975907055634,random
mse,20,25,25,0.5433409784969017,random
mse,20,40,25,0.5503351863082706,random
mse,20,65,25,0.556610350730113,random
mse,20,105,25,0.5259966640401922,random
mse,20,2,40,0.5098384076480629,random
mse,20,3,40,0.49708904175979185,random
mse,20,5,40,0.49841864814759684,random
mse,20,10,40,0.5190376796096818,random
mse,20,15,40,0.5375215073840657,random
mse,20,25,40,0.5433409784969017,random
mse,20,40,40,0.5503351863082706,random
mse,20,65,40,0.556610350730113,random
mse,20,105,40,0.5259966640401922,random
mse,20,2,65,0.5091102078001569,random
mse,20,3,65,0.5034106900194197,random
mse,20,5,65,0.5177553816579317,random
mse,20,10,65,0.5278030438899665,random
mse,20,15,65,0.5410790716670487,random
mse,20,25,65,0.5382717727300359,random
mse,20,40,65,0.5503351863082706,random
mse,20,65,65,0.556610350730113,random
mse,20,105,65,0.5259966640401922,random
mse,20,2,105,0.503855813262823,random
mse,20,3,105,0.5103217610743979,random
mse,20,5,105,0.529214601714597,random
mse,20,10,105,0.5407421697996615,random
mse,20,15,105,0.5408597993545556,random
mse,20,25,105,0.5406460842394094,random
mse,20,40,105,0.5430842083574194,random
mse,20,65,105,0.556610350730113,random
mse,20,105,105,0.5259966640401922,random
mse,25,2,2,0.2793832697001877,best
mse,25,3,2,0.3290507487159765,best
mse,25,5,2,0.41590792863117876,best
mse,25,10,2,0.4948626732223895,best
mse,25,15,2,0.5176051869864882,best
mse,25,25,2,0.5227358208465844,best
mse,25,40,2,0.5491765106927363,best
mse,25,65,2,0.558212412099452,best
mse,25,105,2,0.5702547436250278,best
mse,25,2,3,0.2793832697001877,best
mse,25,3,3,0.3290507487159765,best
mse,25,5,3,0.41590792863117876,best
mse,25,10,3,0.4948626732223895,best
mse,25,15,3,0.5176051869864882,best
mse,25,25,3,0.5227358208465844,best
mse,25,40,3,0.5491765106927363,best
mse,25,65,3,0.558212412099452,best
mse,25,105,3,0.5702547436250278,best
mse,25,2,5,0.288663446933619,best
mse,25,3,5,0.3290507487159765,best
mse,25,5,5,0.41590792863117876,best
mse,25,10,5,0.4948626732223895,best
mse,25,15,5,0.5176051869864882,best
mse,25,25,5,0.5227358208465844,best
mse,25,40,5,0.5491765106927363,best
mse,25,65,5,0.558212412099452,best
mse,25,105,5,0.5702547436250278,best
mse,25,2,10,0.38396571969035476,best
mse,25,3,10,0.3842376472581793,best
mse,25,5,10,0.41590792863117876,best
mse,25,10,10,0.4948626732223895,best
mse,25,15,10,0.5176051869864882,best
mse,25,25,10,0.5227358208465844,best
mse,25,40,10,0.5491765106927363,best
mse,25,65,10,0.558212412099452,best
mse,25,105,10,0.5702547436250278,best
mse,25,2,15,0.4126664540257651,best
mse,25,3,15,0.4383862194099185,best
mse,25,5,15,0.4444819328702143,best
mse,25,10,15,0.4948626732223895,best
mse,25,15,15,0.5176051869864882,best
mse,25,25,15,0.5227358208465844,best
mse,25,40,15,0.5491765106927363,best
mse,25,65,15,0.558212412099452,best
mse,25,105,15,0.5702547436250278,best
mse,25,2,25,0.4478861637569017,best
mse,25,3,25,0.4585530956256064,best
mse,25,5,25,0.4666549539508964,best
mse,25,10,25,0.5040128655384088,best
mse,25,15,25,0.5176051869864882,best
mse,25,25,25,0.5227358208465844,best
mse,25,40,25,0.5491765106927363,best
mse,25,65,25,0.558212412099452,best
mse,25,105,25,0.5702547436250278,best
mse,25,2,40,0.49747627390550353,best
mse,25,3,40,0.49407361196993405,best
mse,25,5,40,0.5032531344148322,best
mse,25,10,40,0.5340849366936711,best
mse,25,15,40,0.5306464724459719,best
mse,25,25,40,0.5227358208465844,best
mse,25,40,40,0.5491765106927363,best
mse,25,65,40,0.558212412099452,best
mse,25,105,40,0.5702547436250278,best
mse,25,2,65,0.5098751859849483,best
mse,25,3,65,0.5077187273010264,best
mse,25,5,65,0.5138472567932783,best
mse,25,10,65,0.5434038754163464,best
mse,25,15,65,0.5390581879115268,best
mse,25,25,65,0.528547743501073,best
mse,25,40,65,0.5491765106927363,best
mse,25,65,65,0.558212412099452,best
mse,25,105,65,0.5702547436250278,best
mse,25,2,105,0.5122221672052654,best
mse,25,3,105,0.515694162113076,best
mse,25,5,105,0.5171285773638399,best
mse,25,10,105,0.5471051031615755,best
mse,25,15,105,0.5442644256267177,best
mse,25,25,105,0.5369378099637108,best
mse,25,40,105,0.5485853760122199,best
mse,25,65,105,0.558212412099452,best
mse,25,105,105,0.5702547436250278,best
mse,25,2,2,0.3415223030650951,random
mse,25,3,2,0.36738725839548614,random
mse,25,5,2,0.4500039103893231,random
mse,25,10,2,0.5132411178335481,random
mse,25,15,2,0.5352975907055634,random
mse,25,25,2,0.5433409784969017,random
mse,25,40,2,0.5503351863082706,random
mse,25,65,2,0.556610350730113,random
mse,25,105,2,0.5259966640401922,random
mse,25,2,3,0.3415223030650951,random
mse,25,3,3,0.36738725839548614,random
mse,25,5,3,0.4500039103893231,random
mse,25,10,3,0.5132411178335481,random
mse,25,15,3,0.5352975907055634,random
mse,25,25,3,0.5433409784969017,random
mse,25,40,3,0.5503351863082706,random
mse,25,65,3,0.556610350730113,random
mse,25,105,3,0.5259966640401922,random
mse,25,2,5,0.3467419662367619,random
mse,25,3,5,0.36738725839548614,random
mse,25,5,5,0.4500039103893231,random
mse,25,10,5,0.5132411178335481,random
mse,25,15,5,0.5352975907055634,random
mse,25,25,5,0.5433409784969017,random
mse,25,40,5,0.5503351863082706,random
mse,25,65,5,0.556610350730113,random
mse,25,105,5,0.5259966640401922,random
mse,25,2,10,0.3768335835378168,random
mse,25,3,10,0.42625287304324266,random
mse,25,5,10,0.4500039103893231,random
mse,25,10,10,0.5132411178335481,random
mse,25,15,10,0.5352975907055634,random
mse,25,25,10,0.5433409784969017,random
mse,25,40,10,0.5503351863082706,random
mse,25,65,10,0.556610350730113,random
mse,25,105,10,0.5259966640401922,random
mse,25,2,15,0.4568769602142514,random
mse,25,3,15,0.43576150925238044,random
mse,25,5,15,0.48185714277980496,random
mse,25,10,15,0.5132411178335481,random
mse,25,15,15,0.5352975907055634,random
mse,25,25,15,0.5433409784969017,random
mse,25,40,15,0.5503351863082706,random
mse,25,65,15,0.556610350730113,random
mse,25,105,15,0.5259966640401922,random
mse,25,2,25,0.47427951103877375,random
mse,25,3,25,0.48024038658066304,random
mse,25,5,25,0.4894602619388535,random
mse,25,10,25,0.5038698375923519,random
mse,25,15,25,0.5352975907055634,random
mse,25,25,25,0.5433409784969017,random
mse,25,40,25,0.5503351863082706,random
mse,25,65,25,0.556610350730113,random
mse,25,105,25,0.5259966640401922,random
mse,25,2,40,0.513195451032989,random
mse,25,3,40,0.49389770576735326,random
mse,25,5,40,0.48812980443566645,random
mse,25,10,40,0.5168918597937635,random
mse,25,15,40,0.5375215073840657,random
mse,25,25,40,0.5433409784969017,random
mse,25,40,40,0.5503351863082706,random
mse,25,65,40,0.556610350730113,random
mse,25,105,40,0.5259966640401922,random
mse,25,2,65,0.5068476084921454,random
mse,25,3,65,0.4981126164516485,random
mse,25,5,65,0.5171594889192865,random
mse,25,10,65,0.5278030438899665,random
mse,25,15,65,0.5410790716670487,random
mse,25,25,65,0.5382717727300359,random
mse,25,40,65,0.5503351863082706,random
mse,25,65,65,0.556610350730113,random
mse,25,105,65,0.5259966640401922,random
mse,25,2,105,0.5038999519449181,random
mse,25,3,105,0.5103217610743979,random
mse,25,5,105,0.529214601714597,random
mse,25,10,105,0.5407421697996615,random
mse,25,15,105,0.5408597993545556,random
mse,25,25,105,0.5406460842394094,random
mse,25,40,105,0.5430842083574194,random
mse,25,65,105,0.556610350730113,random
mse,25,105,105,0.5259966640401922,random
